TARİH,SAAT,CEH.3 ALT2 SET ISI_FARK
2024-11-21,16:21:36,217
2024-11-21,16:22:36,219
2024-11-21,16:23:36,220
2024-11-21,16:24:36,222
2024-11-21,16:25:36,223
2024-11-21,16:26:36,225
2024-11-21,16:28:36,228
2024-11-21,16:29:36,230
2024-11-21,16:30:36,231
2024-11-21,16:31:36,232
2024-11-21,16:32:36,233
2024-11-21,16:33:36,235
2024-11-21,16:35:36,237
2024-11-21,16:36:36,238
2024-11-21,16:37:35,240
2024-11-21,16:38:36,241
2024-11-21,16:39:36,242
2024-11-21,16:40:35,243
2024-11-21,16:41:35,245
2024-11-21,16:43:36,247
2024-11-21,16:44:36,248
2024-11-21,16:45:35,250
2024-11-21,16:46:36,251
2024-11-21,16:48:35,253
2024-11-21,08:47:58,178
2024-11-21,08:48:57,171
2024-11-21,08:49:57,146
2024-11-21,08:50:57,120
2024-11-21,08:51:57,99
2024-11-21,08:52:57,80
2024-11-21,08:53:57,64
2024-11-24,23:20:01,63
2024-11-24,23:21:01,57
2024-11-24,23:17:01,73
2024-11-24,23:22:01,53
2024-11-24,23:02:01,140
2024-11-24,23:16:01,75
2024-11-24,23:15:01,77
2024-11-24,23:04:01,128
2024-11-24,23:13:01,86
2024-11-24,23:12:02,88
2024-11-24,23:11:01,92
2024-11-24,23:10:01,97
2024-11-24,23:09:01,102
2024-11-24,23:07:01,111
2024-11-24,23:06:01,117
2024-11-24,23:05:01,121
2024-11-24,23:03:01,133
2024-11-24,23:14:01,82
2024-11-24,23:01:01,148
2024-11-24,23:00:01,156
2024-11-24,22:58:01,174
2024-11-24,22:26:00,476
2024-11-24,22:25:00,489
2024-11-24,22:24:00,502
2024-11-24,22:23:00,516
2024-11-24,22:22:00,530
2024-11-24,22:21:00,546
2024-11-24,22:20:00,561
2024-11-24,22:19:00,575
2024-11-24,22:18:00,590
2024-11-24,22:17:00,607
2024-11-24,22:27:00,464
2024-11-24,22:15:00,643
2024-11-24,22:13:00,686
2024-11-24,22:12:01,711
2024-11-24,22:11:00,740
2024-11-24,22:10:01,770
2024-11-24,22:09:00,798
2024-11-24,22:08:01,820
2024-11-24,22:07:00,829
2024-11-24,22:06:00,831
2024-11-24,22:05:01,831
2024-11-24,22:59:01,165
2024-11-24,22:14:00,663
2024-11-24,22:28:00,452
2024-11-24,22:16:00,624
2024-11-24,22:31:00,418
2024-11-24,22:57:01,182
2024-11-24,22:29:00,440
2024-11-24,22:54:01,209
2024-11-24,22:53:01,217
2024-11-24,22:52:01,227
2024-11-24,22:51:01,237
2024-11-24,22:50:01,246
2024-11-24,22:48:01,266
2024-11-24,22:47:01,277
2024-11-24,22:46:01,289
2024-11-24,22:45:01,302
2024-11-24,22:44:01,312
2024-11-24,22:49:01,256
2024-11-24,22:43:01,322
2024-11-24,22:32:00,407
2024-11-24,22:34:00,385
2024-11-24,22:35:00,374
2024-11-24,22:36:00,364
2024-11-24,22:38:01,359
2024-11-24,22:33:00,396
2024-11-24,22:40:01,356
2024-11-24,22:41:01,345
2024-11-24,22:42:01,333
2024-11-24,22:39:01,365
2024-11-25,22:16:00,416
2024-11-25,22:17:00,409
2024-11-25,22:18:00,388
2024-11-25,22:19:00,361
2024-11-25,22:20:00,336
2024-11-25,22:21:00,314
2024-11-25,22:22:00,294
2024-11-25,22:23:00,276
2024-11-25,22:24:00,260
2024-11-25,22:25:00,244
2024-11-25,22:26:00,229
2024-11-25,22:27:00,214
2024-11-25,22:28:00,200
2024-11-25,22:30:00,173
2024-11-25,22:31:00,161
2024-11-25,22:32:00,148
2024-11-25,22:33:00,136
2024-11-25,22:35:00,114
2024-11-25,22:36:00,103
2024-11-25,22:37:00,93
2024-11-25,22:38:00,85
2024-11-25,22:39:00,78
2024-11-25,22:42:00,56
2024-11-26,22:31:00,239
2024-11-26,22:32:00,227
2024-11-26,22:33:00,215
2024-11-26,22:34:00,203
2024-11-26,22:35:00,192
2024-11-26,22:36:00,182
2024-11-26,22:37:00,172
2024-11-26,22:38:00,161
2024-11-26,22:39:00,151
2024-11-26,22:42:00,122
2024-11-26,22:30:00,251
2024-11-26,22:43:00,114
2024-11-26,22:45:00,101
2024-11-26,22:46:00,93
2024-11-26,22:47:00,87
2024-11-26,22:48:00,74
2024-11-26,22:49:00,65
2024-11-26,22:50:00,57
2024-11-26,22:51:00,51
2024-11-26,22:44:00,107
2024-11-26,22:28:00,278
2024-11-26,22:26:00,307
2024-11-26,22:27:00,292
2024-11-26,17:45:13,231
2024-11-26,22:15:01,503
2024-11-26,22:19:00,449
2024-11-26,22:20:00,421
2024-11-26,22:21:00,396
2024-11-26,22:22:00,375
2024-11-26,22:24:00,338
2024-11-26,22:25:00,322
2024-11-26,16:17:54,234
2024-11-26,16:18:53,219
2024-11-26,16:19:53,205
2024-11-26,16:20:53,194
2024-11-26,16:21:53,172
2024-11-26,16:23:53,128
2024-11-26,16:24:53,110
2024-11-26,16:25:53,93
2024-11-26,16:26:53,77
2024-11-26,16:27:53,63
2024-11-26,16:28:53,51
2024-11-27,22:28:00,224
2024-11-27,22:29:01,210
2024-11-27,22:30:01,196
2024-11-27,22:31:01,183
2024-11-27,22:33:01,158
2024-11-27,22:34:01,146
2024-11-27,22:35:01,135
2024-11-27,22:36:01,124
2024-11-27,22:37:01,113
2024-11-27,22:38:01,102
2024-11-27,22:39:01,97
2024-11-27,22:40:01,90
2024-11-27,22:26:00,253
2024-11-27,22:41:01,84
2024-11-27,22:43:01,70
2024-11-27,22:44:01,62
2024-11-27,22:45:01,56
2024-11-27,22:46:01,53
2024-11-27,22:42:01,76
2024-11-27,22:25:01,269
2024-11-27,22:23:00,303
2024-11-27,22:24:00,285
2024-11-27,17:15:32,86
2024-11-27,22:15:01,433
2024-11-27,22:16:01,432
2024-11-27,22:17:00,429
2024-11-27,22:18:01,420
2024-11-27,22:19:01,398
2024-11-27,22:20:01,371
2024-11-27,22:21:00,345
2024-11-27,01:24:20,53
2024-11-27,01:25:19,53
2024-11-28,22:20:00,396
2024-11-28,22:21:00,392
2024-11-28,22:22:00,389
2024-11-28,22:23:00,386
2024-11-28,22:24:00,384
2024-11-28,22:26:00,379
2024-11-28,22:27:00,377
2024-11-28,22:28:00,374
2024-11-28,22:29:00,372
2024-11-28,22:30:00,370
2024-11-28,22:32:00,367
2024-11-28,22:33:00,365
2024-11-28,22:34:00,363
2024-11-28,22:35:00,361
2024-11-28,22:36:00,360
2024-11-28,22:36:59,358
2024-11-28,22:37:59,357
2024-11-28,22:39:35,354
2024-11-28,22:40:35,349
2024-11-28,22:41:35,326
2024-11-28,22:42:35,304
2024-11-28,22:43:35,285
2024-11-28,22:44:35,267
2024-11-28,22:45:35,251
2024-11-28,22:46:35,236
2024-11-28,22:47:35,222
2024-11-28,22:48:35,208
2024-11-28,22:18:00,404
2024-11-28,22:17:00,408
2024-11-28,22:16:00,412
2024-11-28,22:15:01,413
2024-11-28,22:49:35,194
2024-11-28,22:50:35,182
2024-11-28,22:53:35,152
2024-11-28,22:54:35,143
2024-11-28,22:55:35,135
2024-11-28,22:57:35,118
2024-11-28,22:58:35,110
2024-11-28,22:59:35,104
2024-11-28,23:00:35,98
2024-11-28,23:02:35,88
2024-11-28,23:03:35,83
2024-11-28,23:04:35,78
2024-11-28,23:05:35,74
2024-11-28,23:06:35,70
2024-11-28,23:07:35,66
2024-11-28,23:08:35,60
2024-11-28,22:52:35,158
2024-11-28,23:09:35,54
2024-12-01,23:28:20,91
2024-12-01,23:29:20,86
2024-12-01,23:20:20,184
2024-12-01,23:27:20,91
2024-12-01,23:26:20,102
2024-12-01,23:25:20,112
2024-12-01,23:24:20,116
2024-12-01,23:23:20,127
2024-12-01,23:18:20,222
2024-12-01,23:17:20,238
2024-12-01,23:16:20,255
2024-12-01,23:14:20,287
2024-12-01,23:13:20,297
2024-12-01,23:12:20,307
2024-12-01,23:10:20,329
2024-12-01,23:30:20,85
2024-12-01,23:09:20,340
2024-12-01,23:19:20,207
2024-12-01,23:31:20,94
2024-12-01,23:33:20,97
2024-12-01,23:07:20,367
2024-12-01,23:43:20,56
2024-12-01,23:42:20,60
2024-12-01,23:41:20,64
2024-12-01,23:39:20,88
2024-12-01,23:37:20,93
2024-12-01,23:35:20,96
2024-12-01,23:34:20,96
2024-12-01,23:32:20,98
2024-12-01,23:05:20,403
2024-12-01,23:22:20,138
2024-12-01,23:03:20,443
2024-12-01,22:21:00,509
2024-12-01,22:20:00,522
2024-12-01,22:19:00,535
2024-12-01,22:18:00,549
2024-12-01,22:16:00,578
2024-12-01,22:15:00,593
2024-12-01,22:14:00,608
2024-12-01,22:13:00,624
2024-12-01,22:12:00,641
2024-12-01,22:11:00,658
2024-12-01,22:10:00,677
2024-12-01,22:07:00,748
2024-12-01,22:06:00,775
2024-12-01,22:05:00,800
2024-12-01,22:04:00,819
2024-12-01,22:03:00,827
2024-12-01,22:02:00,829
2024-12-01,22:01:00,829
2024-12-01,23:04:20,425
2024-12-01,22:22:00,497
2024-12-01,22:23:00,485
2024-12-01,22:09:00,699
2024-12-01,22:25:00,462
2024-12-01,23:02:20,450
2024-12-01,22:24:00,473
2024-12-01,23:01:20,448
2024-12-01,22:45:14,308
2024-12-01,22:44:14,308
2024-12-01,22:42:00,319
2024-12-01,22:41:00,326
2024-12-01,22:40:00,333
2024-12-01,22:39:00,340
2024-12-01,22:43:00,308
2024-12-01,22:37:00,352
2024-12-01,22:36:00,356
2024-12-01,22:35:00,364
2024-12-01,22:34:00,373
2024-12-01,22:32:00,392
2024-12-01,22:30:00,411
2024-12-01,22:28:00,431
2024-12-01,22:38:00,346
2024-12-01,22:26:00,451
2024-12-01,22:27:00,441
2024-12-02,22:37:27,410
2024-12-02,22:38:27,398
2024-12-02,22:39:27,374
2024-12-02,22:40:27,347
2024-12-02,22:41:27,323
2024-12-02,22:42:27,302
2024-12-02,22:43:27,284
2024-12-02,22:44:27,267
2024-12-02,22:45:27,251
2024-12-02,22:46:27,236
2024-12-02,22:47:27,222
2024-12-02,22:48:27,208
2024-12-02,22:49:27,194
2024-12-02,22:52:27,157
2024-12-02,22:50:27,181
2024-12-02,22:53:27,145
2024-12-02,22:54:27,134
2024-12-02,22:55:27,123
2024-12-02,22:57:26,101
2024-12-02,22:58:27,91
2024-12-02,22:59:27,82
2024-12-02,23:02:26,62
2024-12-02,22:51:27,169
2024-12-03,22:19:00,254
2024-12-03,22:20:00,240
2024-12-03,22:21:00,226
2024-12-03,22:22:00,214
2024-12-03,22:24:00,190
2024-12-03,22:25:00,178
2024-12-03,22:26:01,167
2024-12-03,22:27:01,157
2024-12-03,22:28:01,146
2024-12-03,22:29:01,136
2024-12-03,22:30:01,126
2024-12-03,22:31:01,116
2024-12-03,22:18:00,270
2024-12-03,22:32:01,106
2024-12-03,22:34:01,88
2024-12-03,22:35:01,81
2024-12-03,22:36:01,73
2024-12-03,22:37:01,68
2024-12-03,22:38:01,66
2024-12-03,22:39:01,64
2024-12-03,22:40:01,59
2024-12-03,22:41:01,55
2024-12-03,22:42:00,52
2024-12-03,22:33:01,96
2024-12-03,22:17:00,286
2024-12-03,22:16:00,304
2024-12-03,22:15:01,325
2024-12-03,22:11:01,400
2024-12-03,22:13:00,374
2024-12-03,22:14:00,349
2024-12-04,22:20:00,413
2024-12-04,22:40:42,419
2024-12-04,22:49:02,428
2024-12-04,22:50:01,423
2024-12-04,22:51:01,404
2024-12-04,22:52:01,380
2024-12-04,22:53:01,357
2024-12-04,22:54:01,336
2024-12-04,22:55:02,318
2024-12-04,23:28:01,74
2024-12-04,23:31:01,74
2024-12-04,23:37:01,60
2024-12-04,23:38:01,56
2024-12-04,23:40:02,56
2024-12-04,23:41:02,56
2024-12-04,23:42:01,53
2024-12-04,23:27:01,72
2024-12-04,23:26:01,72
2024-12-04,23:25:01,72
2024-12-04,23:24:01,67
2024-12-04,22:56:01,303
2024-12-04,22:57:01,289
2024-12-04,22:58:01,275
2024-12-04,22:59:01,262
2024-12-04,23:00:02,250
2024-12-04,23:01:01,239
2024-12-04,23:02:01,227
2024-12-04,23:03:01,216
2024-12-04,23:06:01,187
2024-12-04,23:07:01,179
2024-12-04,23:08:01,171
2024-12-04,23:09:01,162
2024-12-04,23:11:01,143
2024-12-04,23:12:01,133
2024-12-04,23:13:01,124
2024-12-04,23:14:01,115
2024-12-04,23:16:01,100
2024-12-04,23:17:01,95
2024-12-04,23:18:01,89
2024-12-04,23:19:01,83
2024-12-04,23:20:01,79
2024-12-04,23:21:01,74
2024-12-04,23:23:01,68
2024-12-04,23:10:01,152
2024-12-04,08:11:16,178
2024-12-04,08:12:16,163
2024-12-04,08:13:16,138
2024-12-04,08:15:17,94
2024-12-04,08:16:16,76
2024-12-04,08:17:17,59
2024-12-05,22:12:00,366
2024-12-05,22:13:00,346
2024-12-05,22:15:00,298
2024-12-05,22:16:00,278
2024-12-05,22:18:00,244
2024-12-05,22:19:00,228
2024-12-05,22:20:00,214
2024-12-05,22:21:00,201
2024-12-05,22:22:00,205
2024-12-05,22:23:00,194
2024-12-05,22:24:00,183
2024-12-05,22:26:00,162
2024-12-05,22:11:00,372
2024-12-05,22:27:00,152
2024-12-05,22:30:00,122
2024-12-05,22:31:00,113
2024-12-05,22:32:00,104
2024-12-05,22:33:00,96
2024-12-05,22:34:00,90
2024-12-05,22:36:00,77
2024-12-05,22:38:00,68
2024-12-05,22:39:00,65
2024-12-05,22:40:00,59
2024-12-05,22:41:00,55
2024-12-05,22:42:00,53
2024-12-05,22:43:00,51
2024-12-05,22:29:00,132
2024-12-05,22:10:01,373
2024-12-09,22:26:29,364
2024-12-09,22:27:29,363
2024-12-09,22:29:29,330
2024-12-09,22:31:29,285
2024-12-09,22:32:29,267
2024-12-09,22:33:29,250
2024-12-09,22:34:28,234
2024-12-09,22:35:29,220
2024-12-09,22:36:28,206
2024-12-09,22:37:29,192
2024-12-09,22:38:29,179
2024-12-09,22:39:29,167
2024-12-09,22:40:29,155
2024-12-09,22:41:29,143
2024-12-09,22:43:28,122
2024-12-09,22:45:29,101
2024-12-09,22:47:28,83
2024-12-09,22:49:28,67
2024-12-09,22:51:29,56
2024-12-09,22:52:28,51
2024-12-09,00:13:47,56
2024-12-09,00:15:47,54
2024-12-10,22:26:01,388
2024-12-10,22:51:07,411
2024-12-10,22:52:07,405
2024-12-10,22:53:07,385
2024-12-10,22:54:07,361
2024-12-10,22:55:07,337
2024-12-10,22:56:07,316
2024-12-10,22:58:08,281
2024-12-10,22:59:08,266
2024-12-10,23:00:08,252
2024-12-10,23:01:08,238
2024-12-10,23:02:08,224
2024-12-10,23:04:08,198
2024-12-10,23:03:08,211
2024-12-10,23:05:08,186
2024-12-10,23:06:08,174
2024-12-10,23:07:07,163
2024-12-10,23:08:08,152
2024-12-10,23:09:08,141
2024-12-10,23:10:08,130
2024-12-10,23:11:08,120
2024-12-10,23:12:08,110
2024-12-10,23:13:08,100
2024-12-10,23:14:08,90
2024-12-10,23:15:08,82
2024-12-10,23:16:07,75
2024-12-10,23:17:08,68
2024-12-10,23:18:08,61
2024-12-10,23:19:08,59
2024-12-10,23:20:07,54
2024-12-11,14:36:47,54
2024-12-11,22:22:00,222
2024-12-11,22:23:00,209
2024-12-11,22:24:00,197
2024-12-11,22:26:00,174
2024-12-11,22:27:00,163
2024-12-11,22:28:00,153
2024-12-11,22:29:00,142
2024-12-11,22:30:00,132
2024-12-11,22:31:00,122
2024-12-11,22:32:00,113
2024-12-11,22:35:00,91
2024-12-11,22:36:00,82
2024-12-11,22:21:00,235
2024-12-11,22:37:00,70
2024-12-11,22:40:00,54
2024-12-11,22:38:59,59
2024-12-11,22:20:00,248
2024-12-11,22:18:00,277
2024-12-11,22:19:00,262
2024-12-11,22:11:00,404
2024-12-11,22:12:00,399
2024-12-11,22:13:00,380
2024-12-11,22:14:00,355
2024-12-11,22:17:00,293
2024-12-11,00:28:43,111
2024-12-11,00:29:42,107
2024-12-11,00:30:42,84
2024-12-12,22:15:01,395
2024-12-12,22:16:00,393
2024-12-12,22:17:00,386
2024-12-12,22:19:00,342
2024-12-12,22:20:00,318
2024-12-12,22:21:00,297
2024-12-12,22:22:00,279
2024-12-12,22:23:00,262
2024-12-12,22:24:00,246
2024-12-12,22:25:00,231
2024-12-12,22:26:00,217
2024-12-12,22:27:00,203
2024-12-12,22:28:00,190
2024-12-12,22:31:00,152
2024-12-12,22:32:00,140
2024-12-12,22:33:00,128
2024-12-12,22:34:00,117
2024-12-12,22:35:00,106
2024-12-12,22:36:00,96
2024-12-12,22:37:00,86
2024-12-12,22:38:00,78
2024-12-12,22:38:59,77
2024-12-12,22:40:00,71
2024-12-12,22:40:59,69
2024-12-12,22:42:59,59
2024-12-12,22:30:00,164
2024-12-12,22:44:00,55
2024-12-12,22:44:59,51
2024-12-12,08:41:19,52
2024-12-16,10:15:09,52
2024-12-16,22:12:00,381
2024-12-16,22:15:00,314
2024-12-16,22:16:00,293
2024-12-16,22:17:00,275
2024-12-16,22:19:01,244
2024-12-16,22:20:00,229
2024-12-16,22:21:00,215
2024-12-16,22:22:01,201
2024-12-16,22:23:01,188
2024-12-16,22:25:01,163
2024-12-16,22:27:01,140
2024-12-16,22:29:01,118
2024-12-16,22:30:01,107
2024-12-16,22:31:01,97
2024-12-16,22:32:01,87
2024-12-16,22:33:01,79
2024-12-16,22:34:01,73
2024-12-16,22:35:01,71
2024-12-16,22:36:01,69
2024-12-16,22:37:01,68
2024-12-16,22:38:01,65
2024-12-16,22:39:01,61
2024-12-16,22:40:01,58
2024-12-16,22:41:00,55
2024-12-16,22:11:00,388
2024-12-16,22:10:01,390
2024-12-16,09:39:08,57
2024-12-16,09:29:09,92
2024-12-16,09:28:09,92
2024-12-16,09:31:09,58
2024-12-17,22:27:03,295
2024-12-17,22:28:03,279
2024-12-17,22:29:03,263
2024-12-17,22:30:03,248
2024-12-17,22:31:03,234
2024-12-17,22:32:03,220
2024-12-17,22:33:03,207
2024-12-17,22:34:03,194
2024-12-17,22:35:03,181
2024-12-17,22:36:03,169
2024-12-17,22:38:03,146
2024-12-17,22:26:03,314
2024-12-17,22:39:03,135
2024-12-17,22:41:03,114
2024-12-17,22:42:03,104
2024-12-17,22:43:03,94
2024-12-17,22:44:03,86
2024-12-17,22:45:03,80
2024-12-17,22:46:03,73
2024-12-17,22:47:03,66
2024-12-17,22:48:03,63
2024-12-17,22:50:03,55
2024-12-17,22:40:03,125
2024-12-17,22:25:03,335
2024-12-17,22:23:03,384
2024-12-17,22:24:03,359
2024-12-17,17:31:27,63
2024-12-17,22:20:03,412
2024-12-17,22:21:03,410
2024-12-17,22:22:03,403
2024-12-17,08:41:27,58
2024-12-17,08:15:28,180
2024-12-17,08:16:27,177
2024-12-17,08:18:28,82
2024-12-18,22:37:16,422
2024-12-18,22:39:17,409
2024-12-18,22:40:17,387
2024-12-18,22:41:17,362
2024-12-18,22:44:17,302
2024-12-18,22:45:17,285
2024-12-18,22:47:16,255
2024-12-18,22:48:17,241
2024-12-18,22:49:16,227
2024-12-18,22:51:16,201
2024-12-18,22:52:16,188
2024-12-18,22:53:16,176
2024-12-18,22:54:17,164
2024-12-18,22:55:16,153
2024-12-18,22:57:16,131
2024-12-18,22:42:17,340
2024-12-18,22:58:16,120
2024-12-18,22:59:16,110
2024-12-18,23:01:16,91
2024-12-18,23:00:17,100
2024-12-18,23:03:16,76
2024-12-18,23:04:16,69
2024-12-18,23:05:17,63
2024-12-18,23:06:16,60
2024-12-18,23:07:16,55
2024-12-18,04:27:27,53
2024-12-18,04:30:35,60
2024-12-18,07:45:16,232
2024-12-18,07:46:16,220
2024-12-18,07:47:16,199
2024-12-18,07:43:16,234
2024-12-18,07:49:16,162
2024-12-18,07:50:16,147
2024-12-18,07:51:16,133
2024-12-18,07:52:16,120
2024-12-18,07:53:16,107
2024-12-18,07:54:16,95
2024-12-18,07:55:16,84
2024-12-18,07:48:16,179
2024-12-18,07:57:16,64
2024-12-18,07:56:16,73
2024-12-18,07:59:16,51
2024-12-18,07:58:16,58
2024-12-19,22:48:43,384
2024-12-19,22:49:42,385
2024-12-19,22:50:42,373
2024-12-19,22:51:42,351
2024-12-19,22:53:42,309
2024-12-19,22:54:42,292
2024-12-19,22:55:42,277
2024-12-19,22:56:42,263
2024-12-19,22:57:42,250
2024-12-19,22:58:42,237
2024-12-19,22:59:42,225
2024-12-19,23:00:42,214
2024-12-19,23:01:42,202
2024-12-19,23:03:42,181
2024-12-19,23:04:42,170
2024-12-19,23:06:42,150
2024-12-19,23:07:42,140
2024-12-19,23:08:42,131
2024-12-19,23:09:42,122
2024-12-19,23:11:42,104
2024-12-19,23:12:42,98
2024-12-19,23:14:42,85
2024-12-19,23:15:42,80
2024-12-19,23:17:42,72
2024-12-19,23:18:42,68
2024-12-19,23:05:42,160
2024-12-19,23:19:42,66
2024-12-19,23:23:42,51
2024-12-19,23:22:42,56
2024-12-19,03:46:48,186
2024-12-19,03:47:48,180
2024-12-19,03:48:48,159
2024-12-19,03:49:48,136
2024-12-19,03:50:48,115
2024-12-19,03:52:47,81
2024-12-19,03:54:48,52
2024-12-19,03:45:48,187
2024-12-19,03:08:24,144
2024-12-19,09:59:38,114
2024-12-19,10:00:38,109
2024-12-19,10:01:37,104
2024-12-19,10:03:37,98
2024-12-19,10:04:37,96
2024-12-19,10:06:38,92
2024-12-19,10:38:37,87
2024-12-19,10:39:37,86
2024-12-19,10:40:37,85
2024-12-19,10:42:37,88
2024-12-19,10:43:38,89
2024-12-19,10:44:38,89
2024-12-19,10:45:38,88
2024-12-19,10:46:38,86
2024-12-19,10:47:38,85
2024-12-19,10:37:37,88
2024-12-19,10:36:37,89
2024-12-19,10:34:37,86
2024-12-19,10:33:37,86
2024-12-19,10:07:37,94
2024-12-19,10:08:37,95
2024-12-19,10:09:37,95
2024-12-19,10:12:37,90
2024-12-19,10:14:37,90
2024-12-19,10:15:37,90
2024-12-19,10:16:37,92
2024-12-19,10:17:37,91
2024-12-19,10:18:37,90
2024-12-19,10:05:38,94
2024-12-19,10:19:37,89
2024-12-19,10:21:37,89
2024-12-19,10:22:37,91
2024-12-19,10:25:37,89
2024-12-19,10:27:37,86
2024-12-19,10:28:37,88
2024-12-19,10:29:37,90
2024-12-19,10:30:37,91
2024-12-19,10:31:37,90
2024-12-19,10:32:37,88
2024-12-19,10:20:38,88
2024-12-19,10:13:37,89
2024-12-19,07:46:37,65
2024-12-19,07:48:37,51
2024-12-19,07:45:37,72
2024-12-19,07:44:37,82
2024-12-19,07:43:37,93
2024-12-19,07:41:37,117
2024-12-19,06:11:24,194
2024-12-19,07:30:37,305
2024-12-19,07:31:38,288
2024-12-19,07:32:37,263
2024-12-19,07:34:37,220
2024-12-19,07:35:37,202
2024-12-19,07:36:37,186
2024-12-19,07:37:37,171
2024-12-19,07:39:37,143
2024-12-19,07:40:37,129
2024-12-19,07:29:38,309
2024-12-19,07:42:37,105
2024-12-23,22:49:27,466
2024-12-23,22:50:26,463
2024-12-23,22:51:26,452
2024-12-23,22:52:26,431
2024-12-23,23:24:26,58
2024-12-23,22:53:26,406
2024-12-23,22:54:26,382
2024-12-23,22:55:26,361
2024-12-23,22:56:26,342
2024-12-23,22:57:26,326
2024-12-23,22:58:26,310
2024-12-23,23:00:26,280
2024-12-23,23:01:26,266
2024-12-23,23:02:27,253
2024-12-23,23:03:26,240
2024-12-23,23:04:26,228
2024-12-23,23:05:26,216
2024-12-23,23:06:26,204
2024-12-23,23:08:26,182
2024-12-23,23:09:27,172
2024-12-23,23:10:26,162
2024-12-23,23:11:26,152
2024-12-23,23:12:26,143
2024-12-23,23:13:26,133
2024-12-23,23:15:26,115
2024-12-23,23:17:26,99
2024-12-23,23:19:26,86
2024-12-23,23:21:26,73
2024-12-23,23:22:26,66
2024-12-23,23:23:26,65
2024-12-23,23:25:26,55
2024-12-23,23:16:26,107
2024-12-23,00:00:29,66
2024-12-23,00:01:29,67
2024-12-23,00:02:29,65
2024-12-23,00:03:29,62
2024-12-23,00:05:29,56
2024-12-23,00:06:29,56
2024-12-23,00:07:29,53
2024-12-23,00:08:29,52
2024-12-23,00:09:29,53
2024-12-23,00:10:29,52
2024-12-24,22:23:00,187
2024-12-24,22:25:00,165
2024-12-24,22:26:00,155
2024-12-24,22:27:00,145
2024-12-24,22:28:00,135
2024-12-24,22:29:00,125
2024-12-24,22:30:00,116
2024-12-24,22:31:00,107
2024-12-24,22:32:00,98
2024-12-24,22:33:00,91
2024-12-24,22:34:00,85
2024-12-24,22:35:00,80
2024-12-24,22:20:00,224
2024-12-24,22:36:00,69
2024-12-24,22:38:00,59
2024-12-24,22:39:00,53
2024-12-24,22:37:00,62
2024-12-24,22:18:00,253
2024-12-24,22:15:00,304
2024-12-24,22:16:00,285
2024-12-24,22:10:01,372
2024-12-24,22:12:00,366
2024-12-24,22:14:00,325
2024-12-25,22:48:26,108
2024-12-25,22:50:25,88
2024-12-25,22:51:26,79
2024-12-25,22:52:26,71
2024-12-25,22:53:26,68
2024-12-25,22:54:25,62
2024-12-25,22:56:25,52
2024-12-25,22:47:26,123
2024-12-25,22:46:26,133
2024-12-25,22:44:25,152
2024-12-25,22:39:25,202
2024-12-25,22:40:25,195
2024-12-25,22:41:25,183
2024-12-25,22:42:25,172
2024-12-25,22:43:26,162
2024-12-25,22:45:26,142
2024-12-26,22:55:04,170
2024-12-26,17:00:51,117
2024-12-26,22:34:04,461
2024-12-26,22:35:04,464
2024-12-26,22:36:04,458
2024-12-26,22:37:04,440
2024-12-26,22:38:04,416
2024-12-26,22:40:04,369
2024-12-26,22:41:04,350
2024-12-26,22:42:04,333
2024-12-26,22:43:04,317
2024-12-26,22:44:04,302
2024-12-26,22:45:04,288
2024-12-26,22:47:04,261
2024-12-26,22:48:04,248
2024-12-26,22:49:04,236
2024-12-26,22:50:04,224
2024-12-26,22:53:04,191
2024-12-26,22:39:04,391
2024-12-26,22:54:04,180
2024-12-26,22:58:04,141
2024-12-26,22:57:04,150
2024-12-26,22:59:04,133
2024-12-26,23:00:04,123
2024-12-26,23:01:04,114
2024-12-26,23:02:04,105
2024-12-26,23:03:04,98
2024-12-26,23:04:04,91
2024-12-26,23:05:04,84
2024-12-26,23:06:04,78
2024-12-26,23:07:04,74
2024-12-26,23:08:04,69
2024-12-26,23:10:04,63
2024-12-26,23:11:04,60
2024-12-26,23:12:04,55
2024-12-30,16:41:17,598
2024-12-30,16:42:16,597
